time_ms,time,IC3
3441.406,3.441406,-1.225312
3445.312,3.445312,-1.256369
3449.219,3.449219,-0.8662897
3453.125,3.453125,-0.6662738
3457.031,3.457031,-0.9463193
3460.938,3.460938,-1.442814
3464.844,3.464844,-1.626519
3468.75,3.46875,-1.194712
3472.656,3.472656,-0.3872076
3476.562,3.476562,0.2086332
3480.469,3.480469,0.2130148
3484.375,3.484375,-0.1873438
3488.281,3.488281,-0.4688631
3492.188,3.492188,-0.3322061
3496.094,3.496094,0.04956248
3500,3.5,0.3332059
3503.906,3.503906,0.416616
3507.812,3.507812,0.4011293
3511.719,3.511719,0.2967716
3515.625,3.515625,-0.0327237
3519.531,3.519531,-0.6053625
3523.438,3.523438,-1.136917
3527.344,3.527344,-1.302499
3531.25,3.53125,-1.085781
3535.156,3.535156,-0.7646115
3539.062,3.539062,-0.5883892
3542.969,3.542969,-0.555931
3546.875,3.546875,-0.5415128
3550.781,3.550781,-0.4934354
3554.688,3.554688,-0.424654
3558.594,3.558594,-0.3225992
3562.5,3.5625,-0.1902323
3566.406,3.566406,-0.1352386
3570.312,3.570312,-0.2653644
3574.219,3.574219,-0.4634101
3578.125,3.578125,-0.3828351
3582.031,3.582031,0.1920037
3585.938,3.585938,0.9719317
3589.844,3.589844,1.217193
3593.75,3.59375,0.308482
3597.656,3.597656,-1.628789
3601.562,3.601562,-3.692246
3605.469,3.605469,-4.835618
3609.375,3.609375,-4.661064
3613.281,3.613281,-3.624765
3617.188,3.617188,-2.468604
3621.094,3.621094,-1.525112
3625,3.625,-0.6306369
3628.906,3.628906,0.321477
3632.812,3.632812,0.9795616
3636.719,3.636719,0.9451355
3640.625,3.640625,0.4608591
3644.531,3.644531,0.3270235
3648.438,3.648438,0.9789584
3652.344,3.652344,1.816886
3656.25,3.65625,1.791809
3660.156,3.660156,0.6583239
3664.062,3.664062,-0.6936513
3667.969,3.667969,-1.251457
3671.875,3.671875,-0.9920348
3675.781,3.675781,-0.7539074
3679.688,3.679688,-1.128531
3683.594,3.683594,-1.847554
3687.5,3.6875,-2.324276
3691.406,3.691406,-2.446492
3695.312,3.695312,-2.532833
3699.219,3.699219,-2.710431
3703.125,3.703125,-2.722434
3707.031,3.707031,-2.438226
3710.938,3.710938,-2.196477
3714.844,3.714844,-2.370563
3718.75,3.71875,-2.78384
3722.656,3.722656,-2.824199
3726.562,3.726562,-2.179548
3730.469,3.730469,-1.232454
3734.375,3.734375,-0.6157956
3738.281,3.738281,-0.5378758
3742.188,3.742188,-0.7093146
3746.094,3.746094,-0.8163987
3750,3.75,-0.8665686
3753.906,3.753906,-1.080994
3757.812,3.757812,-1.597751
3761.719,3.761719,-2.353951
3765.625,3.765625,-3.13934
3769.531,3.769531,-3.67938
3773.438,3.773438,-3.741043
3777.344,3.777344,-3.317495
3781.25,3.78125,-2.744307
3785.156,3.785156,-2.492672
3789.062,3.789062,-2.796269
3792.969,3.792969,-3.492794
3796.875,3.796875,-4.270535
3800.781,3.800781,-4.987617
3804.688,3.804688,-5.671332
3808.594,3.808594,-6.288652
3812.5,3.8125,-6.593895
3816.406,3.816406,-6.269298
3820.312,3.820312,-5.203137
3824.219,3.824219,-3.649305
3828.125,3.828125,-2.172456
3832.031,3.832031,-1.358006
3835.938,3.835938,-1.405767
3839.844,3.839844,-1.930942
3843.75,3.84375,-2.238269
3847.656,3.847656,-1.937539
3851.562,3.851562,-1.326189
3855.469,3.855469,-1.089645
3859.375,3.859375,-1.591779
3863.281,3.863281,-2.478923
3867.188,3.867188,-3.051583
3871.094,3.871094,-2.986786
3875,3.875,-2.611765
3878.906,3.878906,-2.488346
3882.812,3.882812,-2.77861
3886.719,3.886719,-3.094041
3890.625,3.890625,-2.965052
3894.531,3.894531,-2.393689
3898.438,3.898438,-1.889087
3902.344,3.902344,-1.927927
3906.25,3.90625,-2.401678
3910.156,3.910156,-2.680194
3914.062,3.914062,-2.26632
3917.969,3.917969,-1.326401
3921.875,3.921875,-0.5024935
3925.781,3.925781,-0.2013865
3929.688,3.929688,-0.2036504
3933.594,3.933594,-0.05459321
3937.5,3.9375,0.3040113
3941.406,3.941406,0.4779518
3945.312,3.945312,0.2215877
3949.219,3.949219,-0.1333527
3953.125,3.953125,-0.05130561
3957.031,3.957031,0.4935957
3960.938,3.960938,0.8925155
3964.844,3.964844,0.5717974
3968.75,3.96875,-0.3537731
3972.656,3.972656,-1.197212
3976.562,3.976562,-1.337757
3980.469,3.980469,-0.619678
3984.375,3.984375,0.7131617
3988.281,3.988281,2.167854
3992.188,3.992188,3.053355
3996.094,3.996094,2.741561
4000,4,1.281234
4003.906,4.003906,-0.2843455
4007.812,4.007812,-0.6385249
4011.719,4.011719,0.5097334
4015.625,4.015625,2.002755
4019.531,4.019531,2.366999
4023.438,4.023438,1.312938
4027.344,4.027344,-0.1167303
4031.25,4.03125,-0.854295
4035.156,4.035156,-0.9303098
4039.062,4.039062,-1.067543
4042.969,4.042969,-1.483181
4046.875,4.046875,-1.608859
4050.781,4.050781,-1.014016
4054.688,4.054688,-0.1383908
4058.594,4.058594,0.247075
4062.5,4.0625,0.07314742
4066.406,4.066406,0.03388155
4070.312,4.070312,0.6045483
4074.219,4.074219,1.395693
4078.125,4.078125,1.733814
4082.031,4.082031,1.598769
4085.938,4.085938,1.589993
4089.844,4.089844,2.04273
4093.75,4.09375,2.571396
4097.656,4.097656,2.608849
4101.562,4.101562,2.115031
4105.469,4.105469,1.525536
4109.375,4.109375,1.152879
4113.281,4.113281,0.922933
4117.188,4.117188,0.6690772
4121.094,4.121094,0.3364217
4125,4.125,-0.1374038
4128.906,4.128906,-0.8531069
4132.812,4.132812,-1.661365
4136.719,4.136719,-2.021696
4140.625,4.140625,-1.534881
4144.531,4.144531,-0.5609697
4148.438,4.148438,0.01555943
4152.344,4.152344,-0.2312033
4156.25,4.15625,-0.7664955
4160.156,4.160156,-0.7857141
4164.062,4.164062,-0.2132979
4167.969,4.167969,0.3185028
4171.875,4.171875,0.4524348
4175.781,4.175781,0.6756819
4179.688,4.179688,1.666983
4183.594,4.183594,3.302274
4187.5,4.1875,4.680249
4191.406,4.191406,5.087137
4195.312,4.195312,4.647885
4199.219,4.199219,3.890332
4203.125,4.203125,2.979083
4207.031,4.207031,1.72704
4210.938,4.210938,0.2303137
4214.844,4.214844,-0.8858142
4218.75,4.21875,-1.094297
4222.656,4.222656,-0.6592257
4226.562,4.226562,-0.3774209
4230.469,4.230469,-0.6795226
4234.375,4.234375,-1.198548
4238.281,4.238281,-1.312961
4242.188,4.242188,-0.9182589
4246.094,4.246094,-0.432432
4250,4.25,-0.1630458
4253.906,4.253906,0.06899863
4257.812,4.257812,0.5760361
4261.719,4.261719,1.292195
4265.625,4.265625,1.828143
4269.531,4.269531,1.974125
4273.438,4.273438,1.898626
4277.344,4.277344,1.774031
4281.25,4.28125,1.454257
4285.156,4.285156,0.7104269
4289.062,4.289062,-0.2615553
4292.969,4.292969,-0.8361422
4296.875,4.296875,-0.597248
4300.781,4.300781,0.1514567
4304.688,4.304688,0.6494979
4308.594,4.308594,0.4861512
4312.5,4.3125,0.001413276
4316.406,4.316406,-0.1723578
4320.312,4.320312,0.169274
4324.219,4.324219,0.6251574
4328.125,4.328125,0.7337959
4332.031,4.332031,0.5536656
4335.938,4.335938,0.5500507
4339.844,4.339844,0.9726697
4343.75,4.34375,1.513374
4347.656,4.347656,1.7105
4351.562,4.351562,1.618029
4355.469,4.355469,1.827896
4359.375,4.359375,2.737891
4363.281,4.363281,3.937924
4367.188,4.367188,4.549466
4371.094,4.371094,4.185939
4375,4.375,3.335239
4378.906,4.378906,2.667967
4382.812,4.382812,2.149196
4386.719,4.386719,1.138928
4390.625,4.390625,-0.5925737
4394.531,4.394531,-2.262446
4398.438,4.398438,-2.75363
4402.344,4.402344,-1.872244
4406.25,4.40625,-0.6512809
4410.156,4.410156,-0.2792407
4414.062,4.414062,-0.8826348
4417.969,4.417969,-1.482796
4421.875,4.421875,-1.138573
4425.781,4.425781,0.06339154
4429.688,4.429688,1.234607
4433.594,4.433594,1.705118
4437.5,4.4375,1.65
4441.406,4.441406,1.70756
4445.312,4.445312,2.160761
4449.219,4.449219,2.676242
4453.125,4.453125,2.772306
4457.031,4.457031,2.358951
4460.938,4.460938,1.702536
4464.844,4.464844,0.9989188
4468.75,4.46875,0.225595
4472.656,4.472656,-0.5927284
4476.562,4.476562,-1.186382
4480.469,4.480469,-1.336176
4484.375,4.484375,-1.277977
4488.281,4.488281,-1.551204
4492.188,4.492188,-2.367927
4496.094,4.496094,-3.256961
4500,4.5,-3.534149
4503.906,4.503906,-3.069239
4507.812,4.507812,-2.359345
4511.719,4.511719,-1.880037
4515.625,4.515625,-1.536559
4519.531,4.519531,-0.9162054
4523.438,4.523438,0.05426925
4527.344,4.527344,0.9590427
4531.25,4.53125,1.365779
4535.156,4.535156,1.263594
4539.062,4.539062,0.9022304
4542.969,4.542969,0.3690254
4546.875,4.546875,-0.4537997
4550.781,4.550781,-1.524577
4554.688,4.554688,-2.483749
4558.594,4.558594,-3.030288
4562.5,4.5625,-3.337823
4566.406,4.566406,-3.896573
4570.312,4.570312,-4.862903
4574.219,4.574219,-5.730538
4578.125,4.578125,-5.789962
4582.031,4.582031,-4.854877
4585.938,4.585938,-3.444294
4589.844,4.589844,-2.221484
4593.75,4.59375,-1.410742
4597.656,4.597656,-0.8471061
4601.562,4.601562,-0.4211915
4605.469,4.605469,-0.2360326
4609.375,4.609375,-0.2634184
4613.281,4.613281,-0.08819818
4617.188,4.617188,0.7351998
4621.094,4.621094,2.045194
4625,4.625,2.97159
4628.906,4.628906,2.680828
4632.812,4.632812,1.213774
4636.719,4.636719,-0.5455092
4640.625,4.640625,-1.717778
4644.531,4.644531,-2.19779
4648.438,4.648438,-2.555102
4652.344,4.652344,-3.303756
4656.25,4.65625,-4.413154
4660.156,4.660156,-5.451644
4664.062,4.664062,-6.055677
4667.969,4.667969,-6.15251
4671.875,4.671875,-5.816567
4675.781,4.675781,-5.138971
4679.688,4.679688,-4.27714
4683.594,4.683594,-3.49016
4687.5,4.6875,-2.944944
4691.406,4.691406,-2.455852
4695.312,4.695312,-1.610063
4699.219,4.699219,-0.2584529
4703.125,4.703125,1.135832
4707.031,4.707031,1.818765
4710.938,4.710938,1.542179
4714.844,4.714844,0.8842423
4718.75,4.71875,0.6472254
4722.656,4.722656,0.9287077
4726.562,4.726562,0.9533057
4730.469,4.730469,-0.01615492
4734.375,4.734375,-1.722244
4738.281,4.738281,-3.069321
4742.188,4.742188,-3.285868
4746.094,4.746094,-2.781403
4750,4.75,-2.705908
4753.906,4.753906,-3.714693
4757.812,4.757812,-5.284371
4761.719,4.761719,-6.235327
4765.625,4.765625,-5.803212
4769.531,4.769531,-4.190586
4773.438,4.773438,-2.250079
4777.344,4.777344,-0.7755647
4781.25,4.78125,-0.0215193
4785.156,4.785156,0.3149641
4789.062,4.789062,0.7453797
4792.969,4.792969,1.513133
4796.875,4.796875,2.373586
4800.781,4.800781,2.849865
4804.688,4.804688,2.717492
4808.594,4.808594,2.149624
4812.5,4.8125,1.324463
4816.406,4.816406,0.1216998
4820.312,4.820312,-1.550505
4824.219,4.824219,-3.205349
4828.125,4.828125,-3.954369
4832.031,4.832031,-3.525434
4835.938,4.835938,-2.84464
4839.844,4.839844,-3.152425
4843.75,4.84375,-4.499277
4847.656,4.847656,-5.53961
4851.562,4.851562,-5.125794
4855.469,4.855469,-3.823437
4859.375,4.859375,-3.361669
4863.281,4.863281,-4.52227
4867.188,4.867188,-6.050276
4871.094,4.871094,-5.992821
4875,4.875,-3.874368
4878.906,4.878906,-1.151314
4882.812,4.882812,0.452328
4886.719,4.886719,0.606629
4890.625,4.890625,0.2315948
4894.531,4.894531,0.1196259
4898.438,4.898438,0.2216434
4902.344,4.902344,0.2229257
4906.25,4.90625,0.2235731
4910.156,4.910156,0.5012865
4914.062,4.914062,0.8199486
4917.969,4.917969,0.4661527
4921.875,4.921875,-0.8920586
4925.781,4.925781,-2.665698
4929.688,4.929688,-3.899915
4933.594,4.933594,-4.271967
4937.5,4.9375,-4.301167
4941.406,4.941406,-4.591982
4945.312,4.945312,-5.134592
4949.219,4.949219,-5.508775
4953.125,4.953125,-5.573047
4957.031,4.957031,-5.644517
4960.938,4.960938,-5.918927
4964.844,4.964844,-6.017052
4968.75,4.96875,-5.41014
4972.656,4.972656,-4.19041
4976.562,4.976562,-3.083326
4980.469,4.980469,-2.54654
4984.375,4.984375,-2.1112
4988.281,4.988281,-0.9497325
4992.188,4.992188,0.9115028
4996.094,4.996094,2.28999
5000,5,2.00739
5003.906,5.003906,0.2282825
5007.812,5.007812,-1.638416
5011.719,5.011719,-2.343864
5015.625,5.015625,-1.885615
5019.531,5.019531,-1.16142
5023.438,5.023438,-0.8494744
5027.344,5.027344,-0.9482481
5031.25,5.03125,-1.28259
5035.156,5.035156,-1.999752
5039.062,5.039062,-3.312271
5042.969,5.042969,-4.966408
5046.875,5.046875,-6.266997
5050.781,5.050781,-6.705856
5054.688,5.054688,-6.368255
5058.594,5.058594,-5.651013
5062.5,5.0625,-4.773957
5066.406,5.066406,-3.744865
5070.312,5.070312,-2.689548
5074.219,5.074219,-1.917429
5078.125,5.078125,-1.574711
5082.031,5.082031,-1.358438
5085.938,5.085938,-0.7857311
5089.844,5.089844,0.2590466
5093.75,5.09375,1.349878
5097.656,5.097656,1.951955
5101.562,5.101562,1.942869
5105.469,5.105469,1.633432
5109.375,5.109375,1.377347
5113.281,5.113281,1.272275
5117.188,5.117188,1.294704
5121.094,5.121094,1.509381
5125,5.125,1.965361
5128.906,5.128906,2.393902
5132.812,5.132812,2.209753
5136.719,5.136719,1.075681
5140.625,5.140625,-0.5761883
5144.531,5.144531,-1.77027
5148.438,5.148438,-1.845326
5152.344,5.152344,-1.063269
5156.25,5.15625,-0.2642304
5160.156,5.160156,0.03181756
5164.062,5.164062,0.04518129
5167.969,5.167969,0.3036875
5171.875,5.171875,1.008464
5175.781,5.175781,1.925601
5179.688,5.179688,2.767594
5183.594,5.183594,3.404553
5187.5,5.1875,3.656207
5191.406,5.191406,3.212126
5195.312,5.195312,2.003612
5199.219,5.199219,0.5955148
5203.125,5.203125,-0.1205214
5207.031,5.207031,0.2213952
5210.938,5.210938,1.039012
5214.844,5.214844,1.392222
5218.75,5.21875,0.956614
5222.656,5.222656,0.2453471
5226.562,5.226562,-0.07464558
5230.469,5.230469,0.04921156
5234.375,5.234375,0.07594836
5238.281,5.238281,-0.4792106
5242.188,5.242188,-1.585839
5246.094,5.246094,-2.793521
5250,5.25,-3.595764
5253.906,5.253906,-3.647384
5257.812,5.257812,-2.865628
5261.719,5.261719,-1.556988
5265.625,5.265625,-0.3758202
5269.531,5.269531,0.06486058
5273.438,5.273438,-0.2933734
5277.344,5.277344,-0.8672483
5281.25,5.28125,-0.9775664
5285.156,5.285156,-0.4717315
5289.062,5.289062,0.2162803
5292.969,5.292969,0.6229237
5296.875,5.296875,0.7397732
5300.781,5.300781,0.8833587
5304.688,5.304688,1.197271
5308.594,5.308594,1.432959
5312.5,5.3125,1.312698
5316.406,5.316406,1.011508
5320.312,5.320312,1.110927
5324.219,5.324219,1.98363
5328.125,5.328125,3.275523
5332.031,5.332031,4.068755
5335.938,5.335938,3.670365
5339.844,5.339844,2.266623
5343.75,5.34375,0.7529699
5347.656,5.347656,-0.1014386
5351.562,5.351562,-0.3242926
5355.469,5.355469,-0.5813003
5359.375,5.359375,-1.373556
5363.281,5.363281,-2.414697
5367.188,5.367188,-2.84839
5371.094,5.371094,-2.0987
5375,5.375,-0.5563986
5378.906,5.378906,0.6514618
5382.812,5.382812,0.6479836
5386.719,5.386719,-0.3773486
5390.625,5.390625,-1.312218
5394.531,5.394531,-1.15485
5398.438,5.398438,0.0662269
5402.344,5.402344,1.366947
5406.25,5.40625,1.828157
5410.156,5.410156,1.467229
5414.062,5.414062,1.076961
5417.969,5.417969,1.322415
5421.875,5.421875,2.059623
5425.781,5.425781,2.542223
5429.688,5.429688,2.198955
5433.594,5.433594,1.111095
5437.5,5.4375,-0.1695403
5441.406,5.441406,-1.142133
5445.312,5.445312,-1.689559
5449.219,5.449219,-1.960524
5453.125,5.453125,-2.070673
5457.031,5.457031,-1.978456
5460.938,5.460938,-1.651873
5464.844,5.464844,-1.306655
5468.75,5.46875,-1.328205
5472.656,5.472656,-1.844403
5476.562,5.476562,-2.461154
5480.469,5.480469,-2.593542
5484.375,5.484375,-2.135175
5488.281,5.488281,-1.673674
5492.188,5.492188,-1.853395
5496.094,5.496094,-2.591899
5500,5.5,-3.149857
5503.906,5.503906,-2.993258
5507.812,5.507812,-2.359758
5511.719,5.511719,-1.855813
5515.625,5.515625,-1.678823
5519.531,5.519531,-1.530743
5523.438,5.523438,-1.271581
5527.344,5.527344,-1.25896
5531.25,5.53125,-1.800556
5535.156,5.535156,-2.529907
5539.062,5.539062,-2.695545
5542.969,5.542969,-2.043333
5546.875,5.546875,-1.1311
5550.781,5.550781,-0.6621745
5554.688,5.554688,-0.7493126
5558.594,5.558594,-1.026554
5562.5,5.5625,-1.254479
5566.406,5.566406,-1.489874
5570.312,5.570312,-1.698085
5574.219,5.574219,-1.591846
5578.125,5.578125,-1.088209
5582.031,5.582031,-0.6581309
5585.938,5.585938,-0.8869805
5589.844,5.589844,-1.741557
5593.75,5.59375,-2.537796
5597.656,5.597656,-2.734155
5601.562,5.601562,-2.540621
5605.469,5.605469,-2.559259
5609.375,5.609375,-2.993189
5613.281,5.613281,-3.440867
5617.188,5.617188,-3.46044
5621.094,5.621094,-3.074934
5625,5.625,-2.636206
5628.906,5.628906,-2.372329
5632.812,5.632812,-2.217048
5636.719,5.636719,-2.025921
5640.625,5.640625,-1.757473
5644.531,5.644531,-1.412734
5648.438,5.648438,-0.9247075
5652.344,5.652344,-0.2304102
5656.25,5.65625,0.6087629
5660.156,5.660156,1.448784
5664.062,5.664062,2.159227
5667.969,5.667969,2.636336
5671.875,5.671875,2.77582
5675.781,5.675781,2.58123
5679.688,5.679688,2.281292
5683.594,5.683594,2.164817
5687.5,5.6875,2.225047
5691.406,5.691406,2.036623
5695.312,5.695312,1.172403
5699.219,5.699219,-0.2620813
5703.125,5.703125,-1.644293
5707.031,5.707031,-2.439929
5710.938,5.710938,-2.697141
5714.844,5.714844,-2.838565
5718.75,5.71875,-3.051619
5722.656,5.722656,-3.060109
5726.562,5.726562,-2.53076
5730.469,5.730469,-1.52107
5734.375,5.734375,-0.4303001
5738.281,5.738281,0.3910552
5742.188,5.742188,0.8654242
5746.094,5.746094,1.083454
5750,5.75,1.18914
5753.906,5.753906,1.409135
5757.812,5.757812,1.936234
5761.719,5.761719,2.619334
5765.625,5.765625,2.900697
5769.531,5.769531,2.33334
5773.438,5.773438,1.221132
5777.344,5.777344,0.4709972
5781.25,5.78125,0.6552994
5785.156,5.785156,1.386213
5789.062,5.789062,1.817429
5792.969,5.792969,1.674417
5796.875,5.796875,1.485497
5800.781,5.800781,1.753
5804.688,5.804688,2.216837
5808.594,5.808594,2.215774
5812.5,5.8125,1.639786
5816.406,5.816406,1.094701
5820.312,5.820312,1.043377
5824.219,5.824219,1.152952
5828.125,5.828125,0.7893585
5832.031,5.832031,0.0513812
5835.938,5.835938,-0.08850008
5839.844,5.839844,1.119343
5843.75,5.84375,3.144042
5847.656,5.847656,4.476591
5851.562,5.851562,4.076487
5855.469,5.855469,2.39928
5859.375,5.859375,0.9169014
5863.281,5.863281,0.6578633
5867.188,5.867188,1.267988
5871.094,5.871094,1.511961
5875,5.875,0.6093469
5878.906,5.878906,-0.985674
5882.812,5.882812,-2.102102
5886.719,5.886719,-2.017543
5890.625,5.890625,-1.038132
5894.531,5.894531,-0.006961405
5898.438,5.898438,0.5843294
5902.344,5.902344,0.8943056
5906.25,5.90625,1.251194
5910.156,5.910156,1.624338
5914.062,5.914062,1.696598
5917.969,5.917969,1.37091
5921.875,5.921875,1.06386
5925.781,5.925781,1.41236
5929.688,5.929688,2.686281
5933.594,5.933594,4.438051
5937.5,5.9375,5.713122
5941.406,5.941406,5.723666
5945.312,5.945312,4.486107
5949.219,5.949219,2.890249
5953.125,5.953125,2.047087
5957.031,5.957031,2.414985
5960.938,5.960938,3.483857
5964.844,5.964844,4.300597
5968.75,5.96875,4.29175
5972.656,5.972656,3.563885
5976.562,5.976562,2.552046
5980.469,5.980469,1.567272
5984.375,5.984375,0.7186953
5988.281,5.988281,0.0813935
5992.188,5.992188,-0.2745886
5996.094,5.996094,-0.3964191
6000,6,-0.4357765
6003.906,6.003906,-0.4536705
6007.812,6.007812,-0.3340416
6011.719,6.011719,0.04194343
6015.625,6.015625,0.584783
6019.531,6.019531,1.002688
6023.438,6.023438,1.060865
6027.344,6.027344,0.8014798
6031.25,6.03125,0.5474276
6035.156,6.035156,0.6972552
6039.062,6.039062,1.388948
6042.969,6.042969,2.295568
6046.875,6.046875,2.800248
6050.781,6.050781,2.571264
6054.688,6.054688,1.9713
6058.594,6.058594,1.732716
6062.5,6.0625,2.137585
6066.406,6.066406,2.650915
6070.312,6.070312,2.571268
6074.219,6.074219,1.924044
6078.125,6.078125,1.41878
6082.031,6.082031,1.453274
6085.938,6.085938,1.479039
6089.844,6.089844,0.6896409
6093.75,6.09375,-0.7666645
6097.656,6.097656,-1.711061
6101.562,6.101562,-1.250135
6105.469,6.105469,0.1254985
6109.375,6.109375,1.054826
6113.281,6.113281,0.8797332
6117.188,6.117188,0.3420904
6121.094,6.121094,0.5949662
6125,6.125,1.797938
6128.906,6.128906,2.966966
6132.812,6.132812,3.188638
6136.719,6.136719,2.629558
6140.625,6.140625,2.204662
6144.531,6.144531,2.447861
6148.438,6.148438,2.999574
6152.344,6.152344,3.21674
6156.25,6.15625,2.988854
6160.156,6.160156,2.779283
6164.062,6.164062,2.917566
6167.969,6.167969,3.099243
6171.875,6.171875,2.718925
6175.781,6.175781,1.600883
6179.688,6.179688,0.2744897
6183.594,6.183594,-0.5138336
6187.5,6.1875,-0.4895175
6191.406,6.191406,-0.01146558
6195.312,6.195312,0.355435
6199.219,6.199219,0.3617764
6203.125,6.203125,0.1514422
6207.031,6.207031,-0.07970989
6210.938,6.210938,-0.3057805
6214.844,6.214844,-0.5616708
6218.75,6.21875,-0.7204714
6222.656,6.222656,-0.5051593
6226.562,6.226562,0.1997132
6230.469,6.230469,1.150997
6234.375,6.234375,1.95808
6238.281,6.238281,2.464658
6242.188,6.242188,2.847075
6246.094,6.246094,3.263952
6250,6.25,3.53784
6253.906,6.253906,3.343688
6257.812,6.257812,2.657237
6261.719,6.261719,1.855187
6265.625,6.265625,1.261012
6269.531,6.269531,0.756798
6273.438,6.273438,0.06064326
6277.344,6.277344,-0.6684926
6281.25,6.28125,-0.8566597
6285.156,6.285156,-0.3206304
6289.062,6.289062,0.2189905
6292.969,6.292969,-0.1930599
6296.875,6.296875,-1.535467
6300.781,6.300781,-2.61659
6304.688,6.304688,-2.265237
6308.594,6.308594,-0.5331537
6312.5,6.3125,1.519025
6316.406,6.316406,3.025726
6320.312,6.320312,3.930112
6324.219,6.324219,4.424024
6328.125,6.328125,4.336624
6332.031,6.332031,3.494961
6335.938,6.335938,2.381722
6339.844,6.339844,1.849418
6343.75,6.34375,2.03475
6347.656,6.347656,2.042316
6351.562,6.351562,1.052771
6355.469,6.355469,-0.5523894
6359.375,6.359375,-1.654282
6363.281,6.363281,-1.866517
6367.188,6.367188,-1.966555
6371.094,6.371094,-2.634212
6375,6.375,-3.256225
6378.906,6.378906,-2.634485
6382.812,6.382812,-0.7185465
6386.719,6.386719,1.000299
6390.625,6.390625,1.122057
6394.531,6.394531,-0.009592891
6398.438,6.398438,-0.7938928
6402.344,6.402344,-0.2902059
6406.25,6.40625,0.8392943
6410.156,6.410156,1.384567
6414.062,6.414062,1.096544
6417.969,6.417969,0.7570632
6421.875,6.421875,1.024776
